contract_address,tx_hash,block_number,block_hash,network,tx_index,log_index
0x5fbdb2315678afecb367f032d93f642f64180aa3,0xc4fd6507ea46f67cc832c6e731f6561f6db234c5c3cea5e850ec71e2cf0b849e,2,0xd1e02f13787db79c8a0b6d6733ec6162eaf04734b2bd716b3687a06b80a79caf,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0xc4fd6507ea46f67cc832c6e731f6561f6db234c5c3cea5e850ec71e2cf0b849e,2,0xd1e02f13787db79c8a0b6d6733ec6162eaf04734b2bd716b3687a06b80a79caf,anvil
